person,kite,dog
giraffe,,
person,dining table,couch
car,truck,fire hydrant
umbrella,person,backpack
person,dining table,umbrella
tv,bench,book
person,cell phone,
bottle,hot dog,
couch,teddy bear,
fire hydrant,,
bed,person,book
parking meter,traffic light,
vase,,
truck,,
person,frisbee,
couch,dog,
truck,car,bicycle
motorcycle,person,
person,boat,handbag
person,backpack,
person,tennis racket,
person,umbrella,dog
bicycle,,
cup,sink,toothbrush
person,sports ball,tie
bed,toilet,sink
airplane,,
train,,
fire hydrant,dog,
zebra,,
dining table,hot dog,
person,chair,dining table
person,snowboard,
person,potted plant,frisbee
person,baseball bat,fire hydrant
truck,car,
person,skateboard,
toilet,sink,
person,pizza,
sink,potted plant,
person,,
dining table,person,sandwich
clock,,
bus,person,
vase,,
bus,person,motorcycle
bed,dog,book
potted plant,chair,couch
person,motorcycle,truck
bus,person,car
dining table,chair,refrigerator
kite,person,
dining table,chair,oven
pizza,,
clock,,
person,snowboard,
person,frisbee,
person,skateboard,
person,tennis racket,sports ball
zebra,,
cake,fork,
person,baseball bat,baseball glove
person,surfboard,
snowboard,person,
boat,person,cell phone
person,horse,umbrella
toothbrush,,
kite,person,
tv,laptop,keyboard
person,surfboard,
person,tennis racket,backpack
person,skis,snowboard
person,snowboard,
boat,truck,bicycle
person,couch,remote
teddy bear,person,tennis racket
person,chair,dining table
horse,person,
motorcycle,,
person,skateboard,
giraffe,,
broccoli,oven,spoon
zebra,,
bicycle,car,person
motorcycle,person,handbag
dining table,bowl,fork
person,skateboard,
bear,,
boat,person,
bed,,
boat,person,surfboard
bench,,
dining table,donut,spoon
clock,,
bottle,bed,
person,couch,hot dog
person,snowboard,skis
bed,couch,chair
person,sheep,bench
person,kite,
bed,person,chair
tv,keyboard,
person,tennis racket,sports ball
horse,person,
bed,person,laptop
banana,,
person,tie,
dining table,pizza,
person,bicycle,skateboard
bench,person,handbag
boat,person,
boat,person,umbrella
horse,person,car
chair,cat,
train,person,motorcycle
person,giraffe,
elephant,person,bowl
airplane,truck,person
truck,bird,
person,truck,car
bear,,
apple,orange,
bed,person,chair
person,skateboard,
pizza,,
bottle,cup,knife
bench,person,
person,skateboard,
bed,cat,
person,tie,
sheep,,
refrigerator,chair,
person,surfboard,bottle
elephant,person,
traffic light,,
bicycle,person,
sink,,
person,skis,backpack
bus,person,
dining table,couch,chair
person,tennis racket,sports ball
zebra,,
motorcycle,person,truck
person,tennis racket,sports ball
person,surfboard,
person,bed,teddy bear
cat,dog,tv
motorcycle,bicycle,bird
bird,,
sheep,person,
scissors,,
couch,laptop,person
horse,,
person,surfboard,dog
oven,refrigerator,microwave
person,skis,
couch,book,tv
person,kite,
horse,truck,person
sink,toilet,vase
bench,person,umbrella
person,baseball glove,baseball bat
person,cup,chair
tv,laptop,keyboard
truck,person,traffic light
chair,cat,
boat,person,handbag
person,surfboard,
person,pizza,cup
toilet,,
fire hydrant,car,
person,tennis racket,
sink,toothbrush,
clock,,
bicycle,car,fire hydrant
oven,microwave,sink
bowl,bottle,spoon
teddy bear,,
oven,,
person,surfboard,
bowl,oven,dining table
person,potted plant,car
bird,,
person,tie,remote
person,umbrella,handbag
train,car,
person,baseball bat,baseball glove
oven,refrigerator,sink
person,,
person,skis,
train,,
motorcycle,person,
person,bench,skateboard
car,kite,person
person,tennis racket,sports ball
elephant,umbrella,
person,chair,tie
truck,zebra,car
motorcycle,person,
clock,,
traffic light,person,bus
orange,apple,
person,tennis racket,chair
dining table,person,bowl
dining table,pizza,bottle
parking meter,bench,
toilet,,
person,umbrella,
zebra,,
bed,,
bus,person,
person,surfboard,
toilet,sink,
person,frisbee,
horse,,
sandwich,,
cake,dining table,
bed,,
bench,person,bird
bed,person,vase
pizza,dining table,person
bear,,
elephant,person,
book,bed,person
toilet,,
person,remote,
person,hot dog,carrot
zebra,,
umbrella,person,
potted plant,dining table,
motorcycle,,
person,skis,
dining table,banana,spoon
train,,
bear,,
dining table,cup,cake
person,chair,dining table
giraffe,,
person,pizza,dining table
person,clock,
person,chair,dining table
stop sign,,
person,baseball bat,chair
car,bus,person
person,dining table,bowl
person,tie,
bicycle,person,car
potted plant,cup,vase
kite,person,boat
fire hydrant,,
toilet,sink,
person,dining table,refrigerator
bus,person,
person,surfboard,
person,surfboard,
horse,person,dog
boat,person,
dog,umbrella,
bear,,
person,kite,
person,couch,laptop
elephant,person,
laptop,bottle,bowl
person,skis,
person,tie,handbag
person,horse,umbrella
elephant,person,bench
person,dining table,chair
cow,horse,person
stop sign,,
person,tie,
person,car,bench
person,truck,umbrella
motorcycle,person,handbag
person,bowl,oven
chair,banana,umbrella
elephant,chair,person
person,frisbee,
boat,bench,
person,surfboard,
dining table,pizza,cup
person,teddy bear,cell phone
clock,,
bed,chair,tv
person,cell phone,toothbrush
person,stop sign,car
dog,baseball bat,
clock,,
person,,
train,person,suitcase
kite,umbrella,
person,skateboard,
toilet,,
bowl,vase,
surfboard,dog,person
person,kite,bottle
truck,person,dog
hot dog,person,
potted plant,chair,
chair,tv,laptop
car,fire hydrant,traffic light
pizza,,
surfboard,person,
dining table,sandwich,cup
horse,,
person,handbag,hot dog
person,dining table,remote
boat,person,
elephant,,
airplane,motorcycle,person
stop sign,,
tv,vase,bottle
boat,dog,person
cell phone,,
truck,person,bicycle
person,skis,backpack
bed,dog,cat
teddy bear,,
couch,chair,tv
horse,,
train,,
person,cup,
giraffe,,
person,tennis racket,sports ball
surfboard,person,chair
boat,,
person,dog,handbag
airplane,truck,suitcase
dining table,cake,person
person,car,frisbee
bus,,
zebra,,
person,skis,
person,cell phone,umbrella
tv,book,chair
refrigerator,microwave,
person,chair,car
dining table,bowl,cup
oven,bowl,
person,chair,tennis racket
vase,person,
bed,cat,
person,frisbee,
person,tennis racket,
stop sign,,
person,snowboard,skis
carrot,,
giraffe,person,
giraffe,,
dog,,
bus,person,handbag
scissors,,
refrigerator,cat,
banana,,
person,horse,
person,frisbee,bench
person,couch,laptop
dining table,chair,laptop
person,cell phone,
bench,dog,
person,skateboard,car
bus,stop sign,
person,chair,book
person,bottle,tennis racket
person,chair,book
person,tennis racket,sports ball
person,surfboard,
person,dog,couch
fire hydrant,person,
bench,car,
zebra,,
bus,car,person
person,umbrella,car
zebra,,
bed,cat,
person,bench,car
giraffe,,
sheep,,
person,surfboard,kite
refrigerator,dining table,book
person,snowboard,skis
bed,person,
laptop,keyboard,cup
person,toaster,oven
dining table,bowl,bottle
bus,car,
person,kite,backpack
bicycle,person,
person,pizza,
bird,,
giraffe,,
train,traffic light,
dog,person,
dining table,banana,bench
toilet,,
teddy bear,,
truck,person,boat
book,umbrella,bowl
person,baseball glove,sports ball
motorcycle,person,chair
clock,,
dining table,potted plant,chair
truck,motorcycle,person
oven,knife,clock
elephant,,
person,cup,donut
train,,
person,traffic light,bus
dog,frisbee,
person,frisbee,
person,tennis racket,
bottle,banana,
train,person,
skateboard,,
bowl,person,spoon
sandwich,bowl,hot dog
bottle,,
motorcycle,car,
zebra,cow,
person,cup,dining table
person,truck,car
person,sandwich,cell phone
couch,tv,cat
car,bus,person
person,backpack,dog
airplane,person,
refrigerator,bottle,
person,skateboard,traffic light
umbrella,chair,person
person,motorcycle,
motorcycle,person,chair
person,motorcycle,cell phone
kite,person,bench
clock,,
person,skateboard,bicycle
car,suitcase,person
person,tie,
train,,
banana,bird,
car,motorcycle,person
boat,car,person
banana,,
motorcycle,person,
stop sign,,
horse,,
clock,,
giraffe,,
hot dog,person,
person,couch,pizza
bus,motorcycle,person
car,traffic light,
bench,person,backpack
giraffe,cow,
dog,frisbee,person
zebra,,
tv,keyboard,mouse
pizza,,
pizza,,
dining table,cup,sandwich
bed,refrigerator,chair
bird,,
cat,,
person,suitcase,backpack
person,bench,skateboard
pizza,person,
giraffe,,
bear,,
person,skateboard,bench
refrigerator,person,
couch,bed,
boat,,
bird,,
person,surfboard,
chair,couch,vase
kite,bird,
person,kite,backpack
person,baseball bat,backpack
person,handbag,bottle
person,skis,
boat,clock,
giraffe,,
motorcycle,car,truck
bird,umbrella,
elephant,person,
truck,elephant,person
pizza,motorcycle,
tie,,
dining table,sandwich,knife
truck,car,bicycle
bench,dog,
person,bench,
dog,sports ball,
sandwich,bowl,dining table
banana,,
vase,,
broccoli,fork,
banana,,
dining table,knife,bowl
train,chair,tv
toilet,,
person,skis,
boat,person,surfboard
bus,car,person
bear,bird,
dog,bowl,
cat,,
dining table,bowl,sandwich
sink,,
person,cell phone,clock
bear,,
person,oven,
person,bicycle,backpack
person,toothbrush,
dining table,spoon,
person,umbrella,handbag
cell phone,,
person,chair,tennis racket
cat,toilet,
tv,person,tie
person,cup,potted plant
person,bench,backpack
person,chair,bench
train,bench,
person,chair,tennis racket
umbrella,person,chair
laptop,cup,book
person,banana,
person,clock,
orange,person,
bowl,dining table,broccoli
oven,pizza,
person,laptop,suitcase
broccoli,,
sink,bottle,toothbrush
parking meter,bench,
person,frisbee,
train,person,
person,bed,
person,remote,potted plant
person,couch,remote
pizza,cup,
teddy bear,bowl,banana
chair,couch,person
person,pizza,chair
person,bench,handbag
person,bench,bicycle
person,frisbee,
chair,dining table,vase
person,remote,
couch,chair,dining table
person,bench,bottle
broccoli,,
truck,person,knife
person,bus,car
traffic light,car,
giraffe,,
refrigerator,person,bottle
bird,,
elephant,,
laptop,keyboard,tv
bed,dog,
person,skateboard,traffic light
horse,person,
cat,laptop,
horse,,
bird,,
bowl,sandwich,spoon
chair,laptop,person
bed,person,suitcase
boat,,
person,car,donut
dining table,bottle,sandwich
bed,dog,
person,umbrella,laptop
tv,couch,book
horse,person,
refrigerator,oven,chair
person,bicycle,car
bus,car,
person,couch,remote
person,sink,oven
dog,person,toothbrush
couch,person,remote
motorcycle,potted plant,
car,truck,
laptop,tv,keyboard
train,person,handbag
person,backpack,
giraffe,,
apple,clock,potted plant
person,skateboard,
zebra,,
elephant,person,
person,umbrella,cell phone
bed,dog,suitcase
skateboard,person,
vase,bottle,
person,cake,chair
person,horse,
hot dog,dining table,
toilet,,
fire hydrant,,
horse,,
chair,bus,person
person,traffic light,umbrella
person,sink,apple
person,bottle,
airplane,car,
tv,laptop,keyboard
vase,,
bed,book,cat
cow,,
bench,,
suitcase,cat,
tv,person,laptop
horse,,
person,snowboard,
cow,,
person,dining table,donut
person,bird,
truck,fire hydrant,traffic light
person,tie,vase
giraffe,,
person,skateboard,backpack
cake,person,car
bus,person,handbag
bed,clock,cup
truck,person,car
horse,person,
person,tennis racket,
clock,cup,
teddy bear,,
bench,,
truck,,
oven,cat,bowl
elephant,,
pizza,,
person,sports ball,
boat,,
sink,bowl,toilet
horse,car,person
oven,microwave,
dining table,cup,orange
bicycle,bench,bottle
person,frisbee,
dining table,wine glass,
dog,person,bench
stop sign,,
bear,,
elephant,person,
carrot,spoon,
person,skateboard,
person,skateboard,
car,person,truck
refrigerator,bottle,
tv,person,
person,dining table,bottle
airplane,person,chair
tv,sink,remote
person,dining table,cake
bench,boat,person
person,cake,spoon
person,surfboard,
clock,,
person,frisbee,
person,cell phone,car
chair,couch,dog
person,bench,chair
person,tennis racket,sports ball
dog,person,frisbee
book,oven,vase
boat,person,
person,backpack,horse
person,skis,backpack
broccoli,,
train,,
person,fire hydrant,book
bird,,
train,,
bowl,donut,
toilet,,
sandwich,spoon,
potted plant,chair,bench
person,surfboard,
traffic light,,
cow,,
dining table,person,cup
person,dining table,tie
dining table,banana,
bed,person,book
airplane,person,
clock,,
dining table,bowl,fork
sheep,,
person,car,umbrella
person,skis,backpack
dining table,bird,bottle
car,person,chair
parking meter,,
person,chair,dining table
bed,cat,
car,truck,parking meter
carrot,person,horse
bench,person,
zebra,giraffe,person
person,tie,
bird,boat,person
bus,person,book
elephant,,
dining table,sandwich,
chair,dining table,refrigerator
person,skis,
dog,car,truck
person,baseball glove,
person,surfboard,
sink,person,cup
person,baseball bat,sports ball
person,dining table,cup
laptop,tv,chair
person,tennis racket,sports ball
bear,,
airplane,,
bear,,
person,tennis racket,sports ball
pizza,,
sandwich,dining table,knife
dining table,person,bottle
bowl,sandwich,cup
person,skis,
umbrella,bench,dining table
airplane,,
person,chair,cell phone
broccoli,carrot,
person,baseball bat,
cow,,
giraffe,,
motorcycle,person,backpack
bird,,
bear,,
bear,,
person,surfboard,
person,book,couch
person,fire hydrant,cat
zebra,,
person,cell phone,
sheep,person,dog
elephant,,
bench,parking meter,
clock,,
person,bottle,wine glass
elephant,person,
book,tv,cat
donut,person,
train,,
bed,teddy bear,
person,surfboard,
person,car,truck
train,person,
train,,
bus,person,train
train,person,bench
person,fire hydrant,boat
horse,person,
person,skis,
person,tennis racket,
person,surfboard,
bench,cat,
clock,person,
person,skis,
person,motorcycle,traffic light
cup,,
person,frisbee,
person,handbag,umbrella
cell phone,person,
toilet,potted plant,
train,car,
dining table,sandwich,
person,kite,
couch,chair,handbag
umbrella,bench,dining table
car,cat,person
donut,person,
bench,refrigerator,oven
person,tennis racket,
airplane,,
pizza,fork,
person,sports ball,
bed,couch,cat
bear,,
person,remote,chair
bench,,
person,laptop,handbag
traffic light,car,
person,surfboard,
person,toilet,sink
person,cup,cell phone
person,cell phone,
tv,bottle,person
person,frisbee,bottle
person,tie,
person,handbag,bottle
pizza,spoon,
person,tennis racket,chair
bowl,carrot,fork
person,orange,
person,chair,cake
refrigerator,,
giraffe,,
vase,dining table,potted plant
person,skis,
bowl,carrot,spoon
cat,bed,
giraffe,,
toilet,,
elephant,,
broccoli,,
person,umbrella,truck
elephant,,
bowl,apple,pizza
donut,bowl,spoon
stop sign,fire hydrant,
dining table,sink,potted plant
vase,dining table,chair
person,surfboard,
person,tie,
potted plant,orange,apple
dining table,cat,person
sheep,,
toilet,,
person,baseball glove,baseball bat
sandwich,tv,keyboard
person,surfboard,
person,cake,vase
bowl,cake,carrot
cow,,
suitcase,person,umbrella
sheep,,
cat,,
person,handbag,suitcase
zebra,,
person,surfboard,
dining table,hot dog,
banana,cat,
person,car,frisbee
person,tennis racket,
person,tennis racket,car
pizza,,
cake,knife,
person,backpack,snowboard
tv,keyboard,cell phone
sheep,,
teddy bear,,
person,toilet,
clock,,
boat,,
dog,bench,
fire hydrant,,
person,tennis racket,
horse,person,
oven,dog,
truck,dog,car
laptop,cat,bottle
pizza,person,dining table
elephant,,
fire hydrant,person,car
person,surfboard,
car,,
person,surfboard,
cow,,
cow,horse,person
bus,,
train,person,car
bench,cat,
person,oven,microwave
bed,dog,handbag
bicycle,boat,car
cow,,
surfboard,,
person,tennis racket,sports ball
person,baseball glove,baseball bat
giraffe,bird,
horse,person,potted plant
bed,dog,tv
person,surfboard,
tv,book,laptop
person,tie,
toilet,,
person,baseball glove,baseball bat
person,surfboard,
person,toilet,
toilet,sink,
toilet,sink,
fire hydrant,car,person
person,skis,
cow,person,
person,frisbee,
sink,toilet,bottle
person,baseball glove,
couch,cat,mouse
train,traffic light,
person,cup,pizza
fire hydrant,,
train,,
person,bench,baseball bat
person,truck,baseball glove
bus,,
giraffe,,
sink,,
chair,couch,tv
bird,,
teddy bear,,
bowl,cup,banana
car,person,tennis racket
horse,person,
person,dining table,bottle
cat,,
zebra,,
person,skis,
person,donut,
dog,cat,tv
person,skateboard,
truck,bench,car
person,,
refrigerator,oven,chair
horse,person,
clock,,
person,tennis racket,sports ball
train,person,traffic light
train,,
bird,,
broccoli,carrot,
person,baseball bat,
motorcycle,person,car
person,kite,car
motorcycle,person,bicycle
person,cup,dining table
toilet,chair,
bench,person,
dog,frisbee,
person,surfboard,
motorcycle,,
dining table,chair,couch
bed,clock,cup
refrigerator,person,vase
kite,person,surfboard
person,dining table,cake
person,,
laptop,mouse,
bench,,
person,frisbee,
person,surfboard,
train,person,traffic light
person,tennis racket,sports ball
traffic light,car,
dog,book,
car,,
person,frisbee,
person,skis,backpack
fire hydrant,dining table,chair
zebra,,
person,book,handbag
sheep,,
fire hydrant,,
dining table,refrigerator,couch
truck,car,stop sign
toilet,,
dining table,fork,carrot
person,tennis racket,
cat,,
person,sports ball,tennis racket
